name,series,model,category,description,url,specifications,features,applications,images,downloaded_images
"FREQROL-XC seriesChoose the suitable function for your needs by using the FR-XC converter with the FR-XCB, FR-XCL, or FR-XCG reactor.",FREQROL-XC,,Converter,,https://us.mitsubishielectric.com/fa/en/products/drv/inv/items/fr-xc-series/,{},,,https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/items/conv/img/fr-xc-series-main-banner.ashx?h=496&w=880&la=en&hash=8AA022D4B5D3E2769DDCF1469F0A29C3,mitsubishi_electric_downloads/images/Converters/FREQROL-XC_seriesChoose_the_su_65bc2bb4.png
fr-xc-series-main-banner,,,General,,https://us.mitsubishielectric.com/fa/en/products/drv/inv/items/fr-xc-series/,{},,,,
FREQROLFEATURESLINEUPFR-A800 Series,FREQROLFEATURESLINEUPFR-A800,,FR-A800 Plus,"InquiriesWebsite HelpSupportJoin UsContact SalesSelect& QuoteShareEmailXFacebookLinkedInPartnersOEM LocatorSolutions PartnersDiamond PartnersDistributor LocatorProductsInverters-FREQROL Multifunction Regeneration Converter FR-XC seriesInverters-FREQROLFeaturesLineupFR-A800 seriesFR-A800 Plus seriesFR-F seriesFR-E seriesFR-D SeriesFR-XC seriesMultifunction Regeneration Converter FR-XC seriesSingle Solution for Both Harmonic Suppression and Power RegenerationMore DetailsProduct ListFREQROL-XC seriesChoose the suitable function for your needs by using the FR-XC converter with the FR-XCB, FR-XCL, or FR-XCG reactor.Product Selection GuideFA Integrated Selection ToolDownloadRecommended CatalogFREQROL-XC SeriesBrochureManuals (Login Required)Knowledge BaseSoftwareRelated LinksHow Can We Help You?",https://us.mitsubishielectric.com/fa/en/products/drv/inv/items/fr-xc-series/,{},,,https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/section-landing-hero/fa_logo.ashx?h=0&w=0&la=en&hash=DB652356755D2AABE5CF7FF653C05290; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/items/conv/img/fr-xc-series-main-banner.ashx?h=496&w=880&la=en&hash=8AA022D4B5D3E2769DDCF1469F0A29C3; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/items/conv/img/fr-xc-series-main-banner.ashx?h=496&w=880&la=en&hash=8AA022D4B5D3E2769DDCF1469F0A29C3; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_catalog.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_tree.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/catalogs/l06116enge.ashx?h=350&w=248&la=en&hash=9FE2853C5139BF622A9FB772C08500CF; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_catalog.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_manual.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_techinfo.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_software.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/img/banner_simulation.ashx?h=282&w=660&la=en&hash=9409F1A53925346FFC7FED30F5042335; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/assets/img/fa-e-learning-sm-banner.ashx?h=282&w=660&la=en&hash=3190B09DB44FD13AA020EB044184160B; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/img/banner_webcatalog.ashx?h=282&w=660&la=en&hash=F1FE0FE6C54A10221EF5A3DBDFCC32F1; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/cnt/plcq/items/img/faist-202411-relatedlink-en.ashx?h=282&w=660&la=en&hash=4743C991996B535F2D08B6F49CEE3895; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/contact_sales.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_silverline.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/join_us.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_techinfo.ashx,mitsubishi_electric_downloads/images/General/FREQROLFEATURESLINEUPFR-A800_S_65bc2bb4.png; mitsubishi_electric_downloads/images/General/FREQROLFEATURESLINEUPFR-A800_S_65bc2bb4.png
FREQROL-XC Series,FREQROL-XC,,General,"InquiriesWebsite HelpSupportJoin UsContact SalesSelect& QuoteShareEmailXFacebookLinkedInPartnersOEM LocatorSolutions PartnersDiamond PartnersDistributor LocatorProductsInverters-FREQROL Multifunction Regeneration Converter FR-XC seriesInverters-FREQROLFeaturesLineupFR-A800 seriesFR-A800 Plus seriesFR-F seriesFR-E seriesFR-D SeriesFR-XC seriesMultifunction Regeneration Converter FR-XC seriesSingle Solution for Both Harmonic Suppression and Power RegenerationMore DetailsProduct ListFREQROL-XC seriesChoose the suitable function for your needs by using the FR-XC converter with the FR-XCB, FR-XCL, or FR-XCG reactor.Product Selection GuideFA Integrated Selection ToolDownloadRecommended CatalogFREQROL-XC SeriesBrochureManuals (Login Required)Knowledge BaseSoftwareRelated LinksHow Can We Help You?",https://us.mitsubishielectric.com/fa/en/products/drv/inv/items/fr-xc-series/,{},,,https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/section-landing-hero/fa_logo.ashx?h=0&w=0&la=en&hash=DB652356755D2AABE5CF7FF653C05290; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/items/conv/img/fr-xc-series-main-banner.ashx?h=496&w=880&la=en&hash=8AA022D4B5D3E2769DDCF1469F0A29C3; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/items/conv/img/fr-xc-series-main-banner.ashx?h=496&w=880&la=en&hash=8AA022D4B5D3E2769DDCF1469F0A29C3; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_catalog.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_tree.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/catalogs/l06116enge.ashx?h=350&w=248&la=en&hash=9FE2853C5139BF622A9FB772C08500CF; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_catalog.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_manual.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_techinfo.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_software.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/img/banner_simulation.ashx?h=282&w=660&la=en&hash=9409F1A53925346FFC7FED30F5042335; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/assets/img/fa-e-learning-sm-banner.ashx?h=282&w=660&la=en&hash=3190B09DB44FD13AA020EB044184160B; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/img/banner_webcatalog.ashx?h=282&w=660&la=en&hash=F1FE0FE6C54A10221EF5A3DBDFCC32F1; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/cnt/plcq/items/img/faist-202411-relatedlink-en.ashx?h=282&w=660&la=en&hash=4743C991996B535F2D08B6F49CEE3895; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/contact_sales.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_silverline.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/join_us.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_techinfo.ashx,mitsubishi_electric_downloads/images/General/FREQROL-XC_Series_65bc2bb4.png
"FR-D700In addition to the improved reliability and easy maintenance, pursued easier use and better performance.",FR-D700,,FR-D Series,,https://us.mitsubishielectric.com/fa/en/products/drv/inv/items/fr-d-series/,{},,,,
fr-d-series-main-banner,,,FR-D Series,,https://us.mitsubishielectric.com/fa/en/products/drv/inv/items/fr-d-series/,{},,,,
fr-d700-brochure,,,FR-D Series,,https://us.mitsubishielectric.com/fa/en/products/drv/inv/items/fr-d-series/,{},,,,
Inverters-FREQROLFR-D series,FR-D,,FR-D Series,,https://us.mitsubishielectric.com/fa/en/products/drv/inv/items/fr-d-series/,{},C Language Controller; Programmable Logic Controller; Configured DrivesConfigured DrivesSolutions OverviewAir Handling and Pumping ApplicationsAdvanced Pump ControlCommercial Fan and Pump ApplicationsHeavy Duty Applications; Advanced Pump Control; Programmable Controllers MELSEC; Simple Application Controllers; Motion ControllersMotion ControllersMELSEC iQ-R SeriesMELSEC iQ-F SeriesMELSEC-Q seriesMELSEC-L seriesMotion Control SoftwareFA Application Package iQ MonozukuriEngineering Software; Motion Controllers; Motion Control Software; Computerized Numerical ControllersComputerized Numerical ControllersCNCDrive UnitsServo MotorsSpindle MotorsSoftware ToolsIoT-related Products,,https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/items/fr_d/img/d700new.ashx?h=372&w=660&la=en&hash=E3E1A4792D5A43FA1646299422B1CD34; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/catalogs/drv/fr-d700-brochure.ashx?h=350&w=247&la=en&hash=A131CC9FA9AD3D50AC0996EAABD4EB05; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/cnt/plcq/items/img/faist-202411-relatedlink-en.ashx?h=282&w=660&la=en&hash=4743C991996B535F2D08B6F49CEE3895,mitsubishi_electric_downloads/images/General/Inverters-FREQROLFR-D_series_4b066483.jpg; mitsubishi_electric_downloads/images/General/Inverters-FREQROLFR-D_series_c4511fe5.jpg; mitsubishi_electric_downloads/images/General/Inverters-FREQROLFR-D_series_7afb4097.jpg
FREQROLFR-D Series,FREQROLFR-D,,FR-D Series,"InquiriesWebsite HelpSupportJoin UsContact SalesSelect& QuoteShareEmailXFacebookLinkedInPartnersOEM LocatorSolutions PartnersDiamond PartnersDistributor LocatorProductsInverters-FREQROLFR-D seriesInverters-FREQROLFR-A800 seriesFR-A800 Plus seriesFR-F seriesFR-E seriesFR-D SeriesFR-XC seriesEasy and compact inverter FR-D series.The FR-D700 delivers maximum drive performance in a compact body.More DetailsProduct ListFR-D700In addition to the improved reliability and easy maintenance, pursued easier use and better performance.DownloadRecommended CatalogFREQROL-D700 SeriesBrochuresManuals (Login Required)Knowledge BaseSoftwareRelated LinksHow Can We Help You?Contact SalesRequest a Product QuoteJoin UsContact Support",https://us.mitsubishielectric.com/fa/en/products/drv/inv/items/fr-d-series/,{},,,https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/section-landing-hero/fa_logo.ashx?h=0&w=0&la=en&hash=DB652356755D2AABE5CF7FF653C05290; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/items/fr_d/img/fr-d-series-main-banner.ashx?h=496&w=880&la=en&hash=E701CBC6D1B215128197A10AE5FAA13F; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/items/fr_d/img/d700new.ashx?h=372&w=660&la=en&hash=E3E1A4792D5A43FA1646299422B1CD34; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/catalogs/drv/fr-d700-brochure.ashx?h=350&w=247&la=en&hash=A131CC9FA9AD3D50AC0996EAABD4EB05; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_catalog.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_manual.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_techinfo.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_software.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/assets/img/fa-e-learning-sm-banner.ashx?h=282&w=660&la=en&hash=3190B09DB44FD13AA020EB044184160B; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/img/banner_simulation.ashx?h=282&w=660&la=en&hash=9409F1A53925346FFC7FED30F5042335; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/img/banner_webcatalog.ashx?h=282&w=660&la=en&hash=F1FE0FE6C54A10221EF5A3DBDFCC32F1; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/cnt/plcq/items/img/faist-202411-relatedlink-en.ashx?h=282&w=660&la=en&hash=4743C991996B535F2D08B6F49CEE3895; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/contact_sales.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_silverline.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/join_us.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_techinfo.ashx,mitsubishi_electric_downloads/images/General/FREQROLFR-D_Series_36840095.png; mitsubishi_electric_downloads/images/General/FREQROLFR-D_Series_4b066483.jpg
FREQROL-D700 Series,FREQROL-D700,,FR-D Series,"InquiriesWebsite HelpSupportJoin UsContact SalesSelect& QuoteShareEmailXFacebookLinkedInPartnersOEM LocatorSolutions PartnersDiamond PartnersDistributor LocatorProductsInverters-FREQROLFR-D seriesInverters-FREQROLFR-A800 seriesFR-A800 Plus seriesFR-F seriesFR-E seriesFR-D SeriesFR-XC seriesEasy and compact inverter FR-D series.The FR-D700 delivers maximum drive performance in a compact body.More DetailsProduct ListFR-D700In addition to the improved reliability and easy maintenance, pursued easier use and better performance.DownloadRecommended CatalogFREQROL-D700 SeriesBrochuresManuals (Login Required)Knowledge BaseSoftwareRelated LinksHow Can We Help You?Contact SalesRequest a Product QuoteJoin UsContact Support",https://us.mitsubishielectric.com/fa/en/products/drv/inv/items/fr-d-series/,{},,,https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/section-landing-hero/fa_logo.ashx?h=0&w=0&la=en&hash=DB652356755D2AABE5CF7FF653C05290; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/items/fr_d/img/fr-d-series-main-banner.ashx?h=496&w=880&la=en&hash=E701CBC6D1B215128197A10AE5FAA13F; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/items/fr_d/img/d700new.ashx?h=372&w=660&la=en&hash=E3E1A4792D5A43FA1646299422B1CD34; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/catalogs/drv/fr-d700-brochure.ashx?h=350&w=247&la=en&hash=A131CC9FA9AD3D50AC0996EAABD4EB05; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_catalog.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_manual.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_techinfo.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_software.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/assets/img/fa-e-learning-sm-banner.ashx?h=282&w=660&la=en&hash=3190B09DB44FD13AA020EB044184160B; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/img/banner_simulation.ashx?h=282&w=660&la=en&hash=9409F1A53925346FFC7FED30F5042335; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/img/banner_webcatalog.ashx?h=282&w=660&la=en&hash=F1FE0FE6C54A10221EF5A3DBDFCC32F1; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/cnt/plcq/items/img/faist-202411-relatedlink-en.ashx?h=282&w=660&la=en&hash=4743C991996B535F2D08B6F49CEE3895; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/contact_sales.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_silverline.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/join_us.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_techinfo.ashx,mitsubishi_electric_downloads/images/General/FREQROL-D700_Series_36840095.png; mitsubishi_electric_downloads/images/General/FREQROL-D700_Series_4b066483.jpg
"FR-A800High performance and high quality new inverter of the highest level. With the enhanced drive performance and usability, the inverter is compliant with applicable safety standards.",FR-A800,,FR-A800 Plus,,https://us.mitsubishielectric.com/fa/en/products/drv/inv/items/fr-a-series/,{},,,,
fr-a800-series-main-banner,,,FR-A Series,,https://us.mitsubishielectric.com/fa/en/products/drv/inv/items/fr-a-series/,{},,,,
Inverters-FREQROLFR-A800 series,FR-A800,,FR-A800 Plus,High performance and high quality new inverter of the highest level.,https://us.mitsubishielectric.com/fa/en/products/drv/inv/items/fr-a-series/,{},C Language Controller; Programmable Logic Controller; Configured DrivesConfigured DrivesSolutions OverviewAir Handling and Pumping ApplicationsAdvanced Pump ControlCommercial Fan and Pump ApplicationsHeavy Duty Applications; Advanced Pump Control; Programmable Controllers MELSEC; Simple Application Controllers; Motion ControllersMotion ControllersMELSEC iQ-R SeriesMELSEC iQ-F SeriesMELSEC-Q seriesMELSEC-L seriesMotion Control SoftwareFA Application Package iQ MonozukuriEngineering Software; Motion Controllers; Motion Control Software; Computerized Numerical ControllersComputerized Numerical ControllersCNCDrive UnitsServo MotorsSpindle MotorsSoftware ToolsIoT-related Products,,https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/img/thumbnail-a800.ashx?h=372&w=660&la=en&hash=B603D84E3883C91AA71F4901D1B94D4F; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/img/l06075engh.ashx?h=207&w=147&la=en&hash=31E71EAD61ED4A6A814EBDDAA90A8E82; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/cnt/plcq/items/img/faist-202411-relatedlink-en.ashx?h=282&w=660&la=en&hash=4743C991996B535F2D08B6F49CEE3895,mitsubishi_electric_downloads/images/General/Inverters-FREQROLFR-A800_serie_1446e720.jpg; mitsubishi_electric_downloads/images/General/Inverters-FREQROLFR-A800_serie_13fffe90.png; mitsubishi_electric_downloads/images/General/Inverters-FREQROLFR-A800_serie_7afb4097.jpg
FR-F800Enhanced next-generation energy-saving inverter.Equipped various functions ideal for fans and pumps.,FR-F800,,FR-F Series,,https://us.mitsubishielectric.com/fa/en/products/drv/inv/items/fr-f-series/,{},,,,
fr-f-series-main-banner,,,FR-F Series,,https://us.mitsubishielectric.com/fa/en/products/drv/inv/items/fr-f-series/,{},,,,
Inverters-FREQROLFR-F series,FR-F,,FR-F Series,"Inverter for fans, pumps, and air conditioning FR-F series.",https://us.mitsubishielectric.com/fa/en/products/drv/inv/items/fr-f-series/,{},C Language Controller; Programmable Logic Controller; Configured DrivesConfigured DrivesSolutions OverviewAir Handling and Pumping ApplicationsAdvanced Pump ControlCommercial Fan and Pump ApplicationsHeavy Duty Applications; Advanced Pump Control; Programmable Controllers MELSEC; Simple Application Controllers; Motion ControllersMotion ControllersMELSEC iQ-R SeriesMELSEC iQ-F SeriesMELSEC-Q seriesMELSEC-L seriesMotion Control SoftwareFA Application Package iQ MonozukuriEngineering Software; Motion Controllers; Motion Control Software; Computerized Numerical ControllersComputerized Numerical ControllersCNCDrive UnitsServo MotorsSpindle MotorsSoftware ToolsIoT-related Products,,https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/img/thumbnail-f800.ashx?h=372&w=660&la=en&hash=837F052B49B26446D88CC17E74843B1A; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/img/l06085enge.ashx?h=350&w=248&la=en&hash=770E6A5FFB560B57671C624747B7385F; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/cnt/plcq/items/img/faist-202411-relatedlink-en.ashx?h=282&w=660&la=en&hash=4743C991996B535F2D08B6F49CEE3895,mitsubishi_electric_downloads/images/General/Inverters-FREQROLFR-F_series_c2972544.jpg; mitsubishi_electric_downloads/images/General/Inverters-FREQROLFR-F_series_e40e7658.jpg; mitsubishi_electric_downloads/images/General/Inverters-FREQROLFR-F_series_7afb4097.jpg
FREQROLFR-F Series,FREQROLFR-F,,FR-F Series,"InquiriesWebsite HelpSupportJoin UsContact SalesSelect& QuoteShareEmailXFacebookLinkedInPartnersOEM LocatorSolutions PartnersDiamond PartnersDistributor LocatorProductsInverters-FREQROLFR-F seriesInverters-FREQROLFR-A800 seriesFR-A800 Plus seriesFR-F seriesFR-E seriesFR-D SeriesFR-XC seriesInverter for fans, pumps, and air conditioning FR-F series.In addition to various energy saving functions, functions ideal for fans and pumps are also equipped. The inverter provide the solution to your further energy saving needs.More DetailsProduct ListFR-F800Enhanced next-generation energy-saving inverter.Equipped various functions ideal for fans and pumps.Product Selection GuideFA Integrated Selection ToolDownloadRecommended CatalogFREQROL-F800 SeriesBrochuresManuals (Login Required)Knowledge BaseSof",https://us.mitsubishielectric.com/fa/en/products/drv/inv/items/fr-f-series/,{},,,https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/section-landing-hero/fa_logo.ashx?h=0&w=0&la=en&hash=DB652356755D2AABE5CF7FF653C05290; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/items/fr_f/img/fr-f-series-main-banner.ashx?h=496&w=880&la=en&hash=3BA11EB25F8319F1148F839B92449273; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/img/thumbnail-f800.ashx?h=372&w=660&la=en&hash=837F052B49B26446D88CC17E74843B1A; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_catalog.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_tree.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/img/l06085enge.ashx?h=350&w=248&la=en&hash=770E6A5FFB560B57671C624747B7385F; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_catalog.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_manual.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_techinfo.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_software.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/assets/img/fa-e-learning-sm-banner.ashx?h=282&w=660&la=en&hash=3190B09DB44FD13AA020EB044184160B; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/img/banner_simulation.ashx?h=282&w=660&la=en&hash=9409F1A53925346FFC7FED30F5042335; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/img/banner_webcatalog.ashx?h=282&w=660&la=en&hash=F1FE0FE6C54A10221EF5A3DBDFCC32F1; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/cnt/plcq/items/img/faist-202411-relatedlink-en.ashx?h=282&w=660&la=en&hash=4743C991996B535F2D08B6F49CEE3895; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/contact_sales.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_silverline.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/join_us.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_techinfo.ashx,mitsubishi_electric_downloads/images/General/FREQROLFR-F_Series_83071d5c.png; mitsubishi_electric_downloads/images/General/FREQROLFR-F_Series_c2972544.jpg
FREQROL-F800 Series,FREQROL-F800,,FR-F Series,"InquiriesWebsite HelpSupportJoin UsContact SalesSelect& QuoteShareEmailXFacebookLinkedInPartnersOEM LocatorSolutions PartnersDiamond PartnersDistributor LocatorProductsInverters-FREQROLFR-F seriesInverters-FREQROLFR-A800 seriesFR-A800 Plus seriesFR-F seriesFR-E seriesFR-D SeriesFR-XC seriesInverter for fans, pumps, and air conditioning FR-F series.In addition to various energy saving functions, functions ideal for fans and pumps are also equipped. The inverter provide the solution to your further energy saving needs.More DetailsProduct ListFR-F800Enhanced next-generation energy-saving inverter.Equipped various functions ideal for fans and pumps.Product Selection GuideFA Integrated Selection ToolDownloadRecommended CatalogFREQROL-F800 SeriesBrochuresManuals (Login Required)Knowledge BaseSof",https://us.mitsubishielectric.com/fa/en/products/drv/inv/items/fr-f-series/,{},,,https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/section-landing-hero/fa_logo.ashx?h=0&w=0&la=en&hash=DB652356755D2AABE5CF7FF653C05290; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/items/fr_f/img/fr-f-series-main-banner.ashx?h=496&w=880&la=en&hash=3BA11EB25F8319F1148F839B92449273; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/img/thumbnail-f800.ashx?h=372&w=660&la=en&hash=837F052B49B26446D88CC17E74843B1A; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_catalog.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_tree.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/img/l06085enge.ashx?h=350&w=248&la=en&hash=770E6A5FFB560B57671C624747B7385F; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_catalog.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_manual.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_techinfo.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_software.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/assets/img/fa-e-learning-sm-banner.ashx?h=282&w=660&la=en&hash=3190B09DB44FD13AA020EB044184160B; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/img/banner_simulation.ashx?h=282&w=660&la=en&hash=9409F1A53925346FFC7FED30F5042335; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/drv/inv/img/banner_webcatalog.ashx?h=282&w=660&la=en&hash=F1FE0FE6C54A10221EF5A3DBDFCC32F1; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/products/cnt/plcq/items/img/faist-202411-relatedlink-en.ashx?h=282&w=660&la=en&hash=4743C991996B535F2D08B6F49CEE3895; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/contact_sales.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_silverline.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/join_us.ashx; https://us.mitsubishielectric.com/fa/en/-/media/images/webredesign/link-card-list-icons/icon_techinfo.ashx,mitsubishi_electric_downloads/images/General/FREQROL-F800_Series_83071d5c.png; mitsubishi_electric_downloads/images/General/FREQROL-F800_Series_c2972544.jpg
